,Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
20542,PRY,Paraguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","18,49697463",CTS
20543,PSE,State of Palestine,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","0,194802968",CTS
20544,QAT,Qatar,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","0,706783447",CTS/MoI
20545,ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","10,08869776",CTS
20546,SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","6,614980052",CTS
20547,SLV,El Salvador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","39,48263651",CTS
20548,SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","1,576040025",CTS
20549,SUR,Suriname,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","23,16534921",CTS
20550,SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","1,688810274",CTS
20551,SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","8,209831982",CTS
20552,SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","88,98360262",CTS
20553,SWZ,Eswatini,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","76,07330884",CTS
20554,THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","2,020918588",CTS
20555,URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","6,742045262",CTS
20556,USA,United States of America,Americas,Northern America,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","41,7735907",CTS
20557,UZB,Uzbekistan,Asia,Central Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","0,595631952",CTS
20558,VAT,Holy See,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population",0,CTS
20559,VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","48,88241383",CTS/NGO
20560,XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2021,"Rate per 100,000 population","6,01681097",CTS
20561,ALB,Albania,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","2,005403331",CTS
20562,ARE,United Arab Emirates,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","0,582557477",CTS
20563,ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","15,30202448",CTS
20564,ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","33,06208206",CTS
20565,AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","22,987562",CTS
20566,BGR,Bulgaria,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","1,415521458",CTS
20567,BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","13,41515766",CTS
20568,BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","0,742223699",CTS
20569,BLZ,Belize,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","5,92194141",CTS/MoI
20570,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","34,77553785",CTS
20571,BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","14,5578497",CTS
20572,CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","9,919372775",CTS
20573,CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","24,9493298",CTS
20574,COL,Colombia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","23,24091919",CTS
20575,CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","39,35663578",CTS
20576,CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","4,55457641",CTS
20577,CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","16,32363527",CTS
20578,DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","15,06300066",CTS
20579,DMA,Dominica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","12,37326001",CTS
20580,DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","48,12774815",CTS
20581,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","10,20588003",CTS/NGO
20582,DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","1,674712674",CTS
20583,ECU,Ecuador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","34,73695906",CTS
20584,ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","4,506017147",CTS
20585,EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","11,4625108",CTS
20586,FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","32,90170971",CTS
20587,FRA,France,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","58,94474333",CTS/MoI
20588,GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","117,2951315",CTS
20589,GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","66,68261327",CTS
20590,GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","43,88974803",CTS
20591,GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","3,20655686",CTS
20592,GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","143,4977578",CTS
20593,GUY,Guyana,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","31,5310943",CTS
20594,HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","0,707717391",CTS
20595,HND,Honduras,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","17,13815853",CTS
20596,HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","8,857775024",CTS
20597,HUN,Hungary,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","5,889253442",CTS
20598,IDN,Indonesia,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","0,523772409",CTS
20599,IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","21,93860634",CTS
20600,ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","68,65138905",CTS
20601,ISR,Israel,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","18,33307536",CTS
20602,JAM,Jamaica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","16,76465501",CTS
20603,JPN,Japan,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","1,335197586",CTS/MoI
20604,KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","1,521447777",CTS
20605,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","48,26102922",CTS
20606,LCA,Saint Lucia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","13,34389725",CTS
20607,LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","10,17112925",CTS
20608,LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","2,43631491",CTS
20609,LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","20,22856737",CTS
20610,LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","13,07647957",CTS
20611,MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","3,020850341",CTS
20612,MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","2,853865241",CTS
20613,MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","19,79700649",CTS
20614,MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","0,859763703",CTS
20615,MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","7,313149042",CTS
20616,MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","1,002227677",CTS
20617,MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","2,551498407",CTS
20618,NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","16,42563027",CTS
20619,NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","41,47713817",CTS
20620,PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","2,221987938",CTS
20621,PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","76,16964236",CTS/PPR
20622,PER,Peru,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","30,59067806",CTS
20623,POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","1,48028664",CTS
20624,PRI,Puerto Rico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","7,071685678",CTS
20625,PRT,Portugal,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","5,053128437",CTS
20626,PRY,Paraguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","19,79133853",CTS
20627,PSE,State of Palestine,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","0,323805083",CTS
20628,ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","11,41446452",CTS
20629,SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2022,"Rate per 100,000 population","6,693789343",CTS
